fid,id,row_index,col_index,NUMPOINTS
1,1,0,0,0
2,2,1,0,0
3,3,2,0,0
4,4,3,0,0
5,5,4,0,0
6,6,5,0,0
7,7,6,0,0
8,8,7,0,0
9,9,8,0,0
10,10,9,0,0
11,11,10,0,0
12,12,11,0,0
13,13,12,0,0
14,14,13,0,0
15,15,14,0,0
16,16,15,0,0
17,17,16,0,0
18,18,17,0,0
19,19,18,0,0
20,20,19,0,0
21,21,20,0,0
22,22,21,0,0
23,23,22,0,0
24,24,23,0,0
25,25,24,0,0
26,26,25,0,0
27,27,26,0,0
28,28,27,0,0
29,29,28,0,0
30,30,29,0,0
31,31,30,0,0
32,32,31,0,0
33,33,32,0,0
34,34,33,0,0
35,35,34,0,0
36,36,35,0,0
37,37,36,0,0
38,38,37,0,0
39,39,38,0,0
40,40,39,0,0
41,41,40,0,0
42,42,41,0,0
43,43,42,0,0
44,44,43,0,0
45,45,44,0,0
46,46,45,0,0
47,47,46,0,0
48,48,47,0,0
49,49,48,0,0
50,50,49,0,0
51,51,50,0,0
52,52,51,0,0
53,53,52,0,0
54,54,53,0,0
55,55,54,0,0
56,56,55,0,0
57,57,56,0,0
58,58,57,0,0
59,59,58,0,0
60,60,59,0,0
61,61,60,0,0
62,62,61,0,0
63,63,62,0,0
64,64,63,0,0
65,65,64,0,0
66,66,65,0,0
67,67,66,0,0
68,68,67,0,0
69,69,68,0,0
70,70,69,0,0
71,71,70,0,0
72,72,71,0,0
73,73,72,0,0
74,74,73,0,0
75,75,74,0,0
76,76,75,0,0
77,77,76,0,0
78,78,77,0,0
79,79,78,0,0
80,80,79,0,0
81,81,80,0,0
82,82,81,0,0
83,83,82,0,0
84,84,83,0,0
85,85,84,0,0
86,86,85,0,0
87,87,86,0,0
88,88,87,0,0
89,89,88,0,0
90,90,89,0,0
91,91,90,0,0
92,92,91,0,0
93,93,92,0,0
94,94,93,0,0
95,95,94,0,0
96,96,95,0,0
97,97,96,0,0
98,98,97,0,0
99,99,98,0,0
100,100,99,0,0
101,101,100,0,0
102,102,101,0,0
103,103,102,0,0
104,104,103,0,0
105,105,104,0,0
106,106,105,0,0
107,107,106,0,0
108,108,107,0,0
109,109,108,0,0
110,110,109,0,0
111,111,110,0,0
112,112,111,0,0
113,113,112,0,0
114,114,113,0,0
115,115,114,0,0
116,116,115,0,0
117,117,116,0,0
118,118,117,0,0
119,119,118,0,0
120,120,119,0,0
121,121,120,0,0
122,122,121,0,0
123,123,122,0,0
124,124,123,0,0
125,125,124,0,0
126,126,125,0,0
127,127,126,0,0
128,128,127,0,0
129,129,128,0,0
130,130,129,0,0
131,131,130,0,0
132,132,131,0,0
133,133,132,0,0
134,134,133,0,0
135,135,134,0,0
136,136,135,0,0
137,137,136,0,0
138,138,137,0,0
139,139,138,0,0
140,140,139,0,0
141,141,140,0,0
142,142,141,0,0
143,143,142,0,0
144,144,143,0,0
145,145,144,0,0
146,146,145,0,0
147,147,146,0,0
148,148,147,0,0
149,149,148,0,0
150,150,149,0,0
151,151,150,0,0
152,152,151,0,0
153,153,152,0,0
154,154,153,0,0
155,155,154,0,0
156,156,155,0,0
157,157,156,0,0
158,158,157,0,0
159,159,158,0,0
160,160,159,0,0
161,161,160,0,0
162,162,161,0,0
163,163,162,0,0
164,164,163,0,0
165,165,164,0,0
166,166,165,0,0
167,167,166,0,0
168,168,167,0,0
169,169,168,0,0
170,170,169,0,0
171,171,170,0,0
172,172,171,0,0
173,173,172,0,0
174,174,173,0,0
175,175,174,0,0
176,176,175,0,0
177,177,176,0,0
178,178,177,0,0
179,179,178,0,0
180,180,179,0,0
181,181,180,0,0
182,182,181,0,0
183,183,182,0,0
184,184,183,0,0
185,185,184,0,0
186,186,185,0,0
187,187,186,0,0
188,188,187,0,0
189,189,188,0,0
190,190,189,0,0
191,191,190,0,0
192,192,191,0,0
193,193,0,1,0
194,194,1,1,0
195,195,2,1,0
196,196,3,1,0
197,197,4,1,0
198,198,5,1,0
199,199,6,1,0
200,200,7,1,0
201,201,8,1,0
202,202,9,1,0
203,203,10,1,0
204,204,11,1,0
205,205,12,1,0
206,206,13,1,0
207,207,14,1,0
208,208,15,1,0
209,209,16,1,0
210,210,17,1,0
211,211,18,1,0
212,212,19,1,0
213,213,20,1,0
214,214,21,1,0
215,215,22,1,0
216,216,23,1,0
217,217,24,1,0
218,218,25,1,0
219,219,26,1,0
220,220,27,1,0
221,221,28,1,0
222,222,29,1,0
223,223,30,1,0
224,224,31,1,0
225,225,32,1,0
226,226,33,1,0
227,227,34,1,0
228,228,35,1,0
229,229,36,1,0
230,230,37,1,0
231,231,38,1,0
232,232,39,1,0
233,233,40,1,0
234,234,41,1,0
235,235,42,1,0
236,236,43,1,0
237,237,44,1,0
238,238,45,1,0
239,239,46,1,0
240,240,47,1,0
241,241,48,1,0
242,242,49,1,0
243,243,50,1,0
244,244,51,1,0
245,245,52,1,0
246,246,53,1,0
247,247,54,1,0
248,248,55,1,0
249,249,56,1,0
250,250,57,1,0
251,251,58,1,0
252,252,59,1,0
253,253,60,1,0
254,254,61,1,0
255,255,62,1,0
256,256,63,1,0
257,257,64,1,0
258,258,65,1,0
259,259,66,1,0
260,260,67,1,0
261,261,68,1,0
262,262,69,1,0
263,263,70,1,0
264,264,71,1,0
265,265,72,1,0
266,266,73,1,0
267,267,74,1,0
268,268,75,1,0
269,269,76,1,0
270,270,77,1,0
271,271,78,1,0
272,272,79,1,0
273,273,80,1,0
274,274,81,1,0
275,275,82,1,0
276,276,83,1,0
277,277,84,1,0
278,278,85,1,0
279,279,86,1,0
280,280,87,1,0
281,281,88,1,0
282,282,89,1,0
283,283,90,1,0
284,284,91,1,0
285,285,92,1,0
286,286,93,1,0
287,287,94,1,0
288,288,95,1,0
289,289,96,1,0
290,290,97,1,0
291,291,98,1,0
292,292,99,1,0
293,293,100,1,0
294,294,101,1,0
295,295,102,1,0
296,296,103,1,0
297,297,104,1,0
298,298,105,1,0
299,299,106,1,0
300,300,107,1,0
301,301,108,1,0
302,302,109,1,0
303,303,110,1,0
304,304,111,1,0
305,305,112,1,0
306,306,113,1,0
307,307,114,1,0
308,308,115,1,0
309,309,116,1,0
310,310,117,1,0
311,311,118,1,0
312,312,119,1,0
313,313,120,1,0
314,314,121,1,0
315,315,122,1,0
316,316,123,1,0
317,317,124,1,0
318,318,125,1,0
319,319,126,1,0
320,320,127,1,0
321,321,128,1,0
322,322,129,1,0
323,323,130,1,0
324,324,131,1,0
325,325,132,1,0
326,326,133,1,0
327,327,134,1,0
328,328,135,1,0
329,329,136,1,0
330,330,137,1,0
331,331,138,1,0
332,332,139,1,0
333,333,140,1,0
334,334,141,1,0
335,335,142,1,0
336,336,143,1,0
337,337,144,1,0
338,338,145,1,0
339,339,146,1,0
340,340,147,1,0
341,341,148,1,0
342,342,149,1,0
343,343,150,1,0
344,344,151,1,0
345,345,152,1,0
346,346,153,1,0
347,347,154,1,0
348,348,155,1,0
349,349,156,1,0
350,350,157,1,0
351,351,158,1,0
352,352,159,1,0
353,353,160,1,0
354,354,161,1,0
355,355,162,1,0
356,356,163,1,0
357,357,164,1,0
358,358,165,1,0
359,359,166,1,0
360,360,167,1,0
361,361,168,1,0
362,362,169,1,0
363,363,170,1,0
364,364,171,1,0
365,365,172,1,0
366,366,173,1,0
367,367,174,1,0
368,368,175,1,0
369,369,176,1,0
370,370,177,1,0
371,371,178,1,0
372,372,179,1,0
373,373,180,1,0
374,374,181,1,0
375,375,182,1,0
376,376,183,1,0
377,377,184,1,0
378,378,185,1,0
379,379,186,1,0
380,380,187,1,0
381,381,188,1,0
382,382,189,1,0
383,383,190,1,0
384,384,191,1,0
385,385,0,2,0
386,386,1,2,0
387,387,2,2,0
388,388,3,2,0
389,389,4,2,0
390,390,5,2,0
391,391,6,2,0
392,392,7,2,0
393,393,8,2,0
394,394,9,2,0
395,395,10,2,0
396,396,11,2,0
397,397,12,2,0
398,398,13,2,0
399,399,14,2,0
400,400,15,2,0
401,401,16,2,0
402,402,17,2,0
403,403,18,2,0
404,404,19,2,0
405,405,20,2,0
406,406,21,2,0
407,407,22,2,0
408,408,23,2,0
409,409,24,2,0
410,410,25,2,0
411,411,26,2,0
412,412,27,2,0
413,413,28,2,0
414,414,29,2,0
415,415,30,2,0
416,416,31,2,0
417,417,32,2,0
418,418,33,2,0
419,419,34,2,0
420,420,35,2,0
421,421,36,2,0
422,422,37,2,0
423,423,38,2,0
424,424,39,2,0
425,425,40,2,0
426,426,41,2,0
427,427,42,2,0
428,428,43,2,0
429,429,44,2,0
430,430,45,2,0
431,431,46,2,0
432,432,47,2,0
433,433,48,2,0
434,434,49,2,0
435,435,50,2,0
436,436,51,2,0
437,437,52,2,0
438,438,53,2,0
439,439,54,2,0
440,440,55,2,0
441,441,56,2,0
442,442,57,2,0
443,443,58,2,0
444,444,59,2,0
445,445,60,2,0
446,446,61,2,0
447,447,62,2,0
448,448,63,2,0
449,449,64,2,0
450,450,65,2,0
451,451,66,2,0
452,452,67,2,0
453,453,68,2,0
454,454,69,2,0
455,455,70,2,0
456,456,71,2,0
457,457,72,2,0
458,458,73,2,0
459,459,74,2,0
460,460,75,2,0
461,461,76,2,0
462,462,77,2,0
463,463,78,2,0
464,464,79,2,0
465,465,80,2,0
466,466,81,2,0
467,467,82,2,0
468,468,83,2,0
469,469,84,2,0
470,470,85,2,0
471,471,86,2,0
472,472,87,2,0
473,473,88,2,0
474,474,89,2,0
475,475,90,2,0
476,476,91,2,0
477,477,92,2,0
478,478,93,2,0
479,479,94,2,0
480,480,95,2,0
481,481,96,2,0
482,482,97,2,0
483,483,98,2,0
484,484,99,2,0
485,485,100,2,0
486,486,101,2,0
487,487,102,2,0
488,488,103,2,0
489,489,104,2,0
490,490,105,2,0
491,491,106,2,0
492,492,107,2,0
493,493,108,2,0
494,494,109,2,0
495,495,110,2,0
496,496,111,2,0
497,497,112,2,0
498,498,113,2,0
499,499,114,2,0
500,500,115,2,0
501,501,116,2,0
502,502,117,2,0
503,503,118,2,0
504,504,119,2,0
505,505,120,2,0
506,506,121,2,0
507,507,122,2,0
508,508,123,2,0
509,509,124,2,0
510,510,125,2,0
511,511,126,2,0
512,512,127,2,0
513,513,128,2,0
514,514,129,2,0
515,515,130,2,0
516,516,131,2,0
517,517,132,2,0
518,518,133,2,0
519,519,134,2,0
520,520,135,2,0
521,521,136,2,0
522,522,137,2,0
523,523,138,2,0
524,524,139,2,0
525,525,140,2,0
526,526,141,2,0
527,527,142,2,0
528,528,143,2,0
529,529,144,2,0
530,530,145,2,0
531,531,146,2,0
532,532,147,2,0
533,533,148,2,0
534,534,149,2,0
535,535,150,2,0
536,536,151,2,0
537,537,152,2,0
538,538,153,2,0
539,539,154,2,0
540,540,155,2,0
541,541,156,2,0
542,542,157,2,0
543,543,158,2,0
544,544,159,2,0
545,545,160,2,0
546,546,161,2,0
547,547,162,2,0
548,548,163,2,0
549,549,164,2,0
550,550,165,2,0
551,551,166,2,0
552,552,167,2,0
553,553,168,2,0
554,554,169,2,0
555,555,170,2,0
556,556,171,2,0
557,557,172,2,0
558,558,173,2,0
559,559,174,2,0
560,560,175,2,0
561,561,176,2,0
562,562,177,2,0
563,563,178,2,0
564,564,179,2,0
565,565,180,2,0
566,566,181,2,0
567,567,182,2,0
568,568,183,2,0
569,569,184,2,0
570,570,185,2,0
571,571,186,2,0
572,572,187,2,0
573,573,188,2,0
574,574,189,2,0
575,575,190,2,0
576,576,191,2,0
577,577,0,3,0
578,578,1,3,0
579,579,2,3,0
580,580,3,3,0
581,581,4,3,0
582,582,5,3,0
583,583,6,3,0
584,584,7,3,0
585,585,8,3,0
586,586,9,3,0
587,587,10,3,0
588,588,11,3,0
589,589,12,3,0
590,590,13,3,0
591,591,14,3,0
592,592,15,3,0
593,593,16,3,0
594,594,17,3,0
595,595,18,3,0
596,596,19,3,0
597,597,20,3,0
598,598,21,3,0
599,599,22,3,0
600,600,23,3,0
601,601,24,3,0
602,602,25,3,0
603,603,26,3,0
604,604,27,3,0
605,605,28,3,0
606,606,29,3,0
607,607,30,3,0
608,608,31,3,0
609,609,32,3,0
610,610,33,3,0
611,611,34,3,0
612,612,35,3,0
613,613,36,3,0
614,614,37,3,0
615,615,38,3,0
616,616,39,3,0
617,617,40,3,0
618,618,41,3,0
619,619,42,3,0
620,620,43,3,0
621,621,44,3,0
622,622,45,3,0
623,623,46,3,0
624,624,47,3,0
625,625,48,3,0
626,626,49,3,0
627,627,50,3,0
628,628,51,3,0
629,629,52,3,0
630,630,53,3,0
631,631,54,3,0
632,632,55,3,0
633,633,56,3,0
634,634,57,3,0
635,635,58,3,0
636,636,59,3,0
637,637,60,3,0
638,638,61,3,0
639,639,62,3,0
640,640,63,3,0
641,641,64,3,0
642,642,65,3,0
643,643,66,3,0
644,644,67,3,0
645,645,68,3,0
646,646,69,3,0
647,647,70,3,0
648,648,71,3,0
649,649,72,3,0
650,650,73,3,0
651,651,74,3,0
652,652,75,3,0
653,653,76,3,0
654,654,77,3,0
655,655,78,3,0
656,656,79,3,0
657,657,80,3,0
658,658,81,3,0
659,659,82,3,0
660,660,83,3,0
661,661,84,3,0
662,662,85,3,0
663,663,86,3,0
664,664,87,3,0
665,665,88,3,0
666,666,89,3,0
667,667,90,3,0
668,668,91,3,0
669,669,92,3,0
670,670,93,3,0
671,671,94,3,0
672,672,95,3,0
673,673,96,3,0
674,674,97,3,0
675,675,98,3,0
676,676,99,3,0
677,677,100,3,0
678,678,101,3,0
679,679,102,3,0
680,680,103,3,0
681,681,104,3,0
682,682,105,3,0
683,683,106,3,0
684,684,107,3,0
685,685,108,3,0
686,686,109,3,0
687,687,110,3,0
688,688,111,3,0
689,689,112,3,0
690,690,113,3,0
691,691,114,3,0
692,692,115,3,0
693,693,116,3,0
694,694,117,3,0
695,695,118,3,0
696,696,119,3,0
697,697,120,3,0
698,698,121,3,0
699,699,122,3,0
700,700,123,3,0
701,701,124,3,0
702,702,125,3,0
703,703,126,3,0
704,704,127,3,0
705,705,128,3,0
706,706,129,3,0
707,707,130,3,0
708,708,131,3,0
709,709,132,3,0
710,710,133,3,0
711,711,134,3,0
712,712,135,3,0
713,713,136,3,0
714,714,137,3,0
715,715,138,3,0
716,716,139,3,0
717,717,140,3,0
718,718,141,3,0
719,719,142,3,0
720,720,143,3,0
721,721,144,3,0
722,722,145,3,0
723,723,146,3,0
724,724,147,3,0
725,725,148,3,0
726,726,149,3,0
727,727,150,3,0
728,728,151,3,0
729,729,152,3,0
730,730,153,3,0
731,731,154,3,0
732,732,155,3,0
733,733,156,3,0
734,734,157,3,0
735,735,158,3,0
736,736,159,3,0
737,737,160,3,0
738,738,161,3,0
739,739,162,3,0
740,740,163,3,0
741,741,164,3,0
742,742,165,3,0
743,743,166,3,0
744,744,167,3,0
745,745,168,3,0
746,746,169,3,0
747,747,170,3,0
748,748,171,3,0
749,749,172,3,0
750,750,173,3,0
751,751,174,3,0
752,752,175,3,0
753,753,176,3,0
754,754,177,3,0
755,755,178,3,0
756,756,179,3,0
757,757,180,3,0
758,758,181,3,0
759,759,182,3,0
760,760,183,3,0
761,761,184,3,0
762,762,185,3,0
763,763,186,3,0
764,764,187,3,0
765,765,188,3,0
766,766,189,3,0
767,767,190,3,0
768,768,191,3,0
769,769,0,4,0
770,770,1,4,0
771,771,2,4,0
772,772,3,4,0
773,773,4,4,0
774,774,5,4,0
775,775,6,4,0
776,776,7,4,0
777,777,8,4,0
778,778,9,4,0
779,779,10,4,0
780,780,11,4,0
781,781,12,4,0
782,782,13,4,0
783,783,14,4,0
784,784,15,4,0
785,785,16,4,0
786,786,17,4,0
787,787,18,4,0
788,788,19,4,0
789,789,20,4,0
790,790,21,4,0
791,791,22,4,0
792,792,23,4,0
793,793,24,4,0
794,794,25,4,0
795,795,26,4,0
796,796,27,4,0
797,797,28,4,0
798,798,29,4,0
799,799,30,4,0
800,800,31,4,0
801,801,32,4,0
802,802,33,4,0
803,803,34,4,0
804,804,35,4,0
805,805,36,4,0
806,806,37,4,0
807,807,38,4,0
808,808,39,4,0
809,809,40,4,0
810,810,41,4,0
811,811,42,4,0
812,812,43,4,0
813,813,44,4,0
814,814,45,4,0
815,815,46,4,0
816,816,47,4,0
817,817,48,4,0
818,818,49,4,0
819,819,50,4,0
820,820,51,4,0
821,821,52,4,0
822,822,53,4,0
823,823,54,4,0
824,824,55,4,0
825,825,56,4,0
826,826,57,4,0
827,827,58,4,0
828,828,59,4,0
829,829,60,4,0
830,830,61,4,0
831,831,62,4,0
832,832,63,4,0
833,833,64,4,0
834,834,65,4,0
835,835,66,4,0
836,836,67,4,0
837,837,68,4,0
838,838,69,4,0
839,839,70,4,0
840,840,71,4,0
841,841,72,4,0
842,842,73,4,0
843,843,74,4,0
844,844,75,4,0
845,845,76,4,0
846,846,77,4,0
847,847,78,4,0
848,848,79,4,0
849,849,80,4,0
850,850,81,4,0
851,851,82,4,0
852,852,83,4,0
853,853,84,4,0
854,854,85,4,0
855,855,86,4,0
856,856,87,4,0
857,857,88,4,0
858,858,89,4,0
859,859,90,4,0
860,860,91,4,0
861,861,92,4,0
862,862,93,4,0
863,863,94,4,0
864,864,95,4,0
865,865,96,4,0
866,866,97,4,0
867,867,98,4,0
868,868,99,4,0
869,869,100,4,0
870,870,101,4,0
871,871,102,4,0
872,872,103,4,0
873,873,104,4,0
874,874,105,4,0
875,875,106,4,0
876,876,107,4,0
877,877,108,4,0
878,878,109,4,0
879,879,110,4,0
880,880,111,4,0
881,881,112,4,0
882,882,113,4,0
883,883,114,4,0
884,884,115,4,0
885,885,116,4,0
886,886,117,4,0
887,887,118,4,0
888,888,119,4,0
889,889,120,4,0
890,890,121,4,0
891,891,122,4,0
892,892,123,4,0
893,893,124,4,0
894,894,125,4,0
895,895,126,4,0
896,896,127,4,0
897,897,128,4,0
898,898,129,4,0
899,899,130,4,0
900,900,131,4,0
901,901,132,4,0
902,902,133,4,0
903,903,134,4,0
904,904,135,4,0
905,905,136,4,0
906,906,137,4,0
907,907,138,4,0
908,908,139,4,0
909,909,140,4,0
910,910,141,4,0
911,911,142,4,0
912,912,143,4,0
913,913,144,4,0
914,914,145,4,0
915,915,146,4,0
916,916,147,4,0
917,917,148,4,0
918,918,149,4,0
919,919,150,4,0
920,920,151,4,0
921,921,152,4,0
922,922,153,4,0
923,923,154,4,0
924,924,155,4,0
925,925,156,4,0
926,926,157,4,0
927,927,158,4,0
928,928,159,4,0
929,929,160,4,0
930,930,161,4,0
931,931,162,4,0
932,932,163,4,0
933,933,164,4,0
934,934,165,4,0
935,935,166,4,0
936,936,167,4,0
937,937,168,4,0
938,938,169,4,0
939,939,170,4,0
940,940,171,4,0
941,941,172,4,0
942,942,173,4,0
943,943,174,4,0
944,944,175,4,0
945,945,176,4,0
946,946,177,4,0
947,947,178,4,0
948,948,179,4,0
949,949,180,4,0
950,950,181,4,0
951,951,182,4,0
952,952,183,4,0
953,953,184,4,0
954,954,185,4,0
955,955,186,4,0
956,956,187,4,0
957,957,188,4,0
958,958,189,4,0
959,959,190,4,0
960,960,191,4,0
961,961,0,5,0
962,962,1,5,0
963,963,2,5,0
964,964,3,5,0
965,965,4,5,0
966,966,5,5,0
967,967,6,5,0
968,968,7,5,0
969,969,8,5,0
970,970,9,5,0
971,971,10,5,0
972,972,11,5,0
973,973,12,5,0
974,974,13,5,0
975,975,14,5,0
976,976,15,5,0
977,977,16,5,0
978,978,17,5,0
979,979,18,5,0
980,980,19,5,0
981,981,20,5,0
982,982,21,5,0
983,983,22,5,0
984,984,23,5,0
985,985,24,5,0
986,986,25,5,0
987,987,26,5,0
988,988,27,5,0
989,989,28,5,0
990,990,29,5,0
991,991,30,5,0
992,992,31,5,0
993,993,32,5,0
994,994,33,5,0
995,995,34,5,0
996,996,35,5,0
997,997,36,5,0
998,998,37,5,0
999,999,38,5,0
1000,1000,39,5,0
1001,1001,40,5,0
1002,1002,41,5,0
1003,1003,42,5,0
1004,1004,43,5,0
1005,1005,44,5,0
1006,1006,45,5,0
1007,1007,46,5,0
1008,1008,47,5,0
1009,1009,48,5,0
1010,1010,49,5,0
1011,1011,50,5,0
1012,1012,51,5,0
1013,1013,52,5,0
1014,1014,53,5,0
1015,1015,54,5,0
1016,1016,55,5,0
1017,1017,56,5,0
1018,1018,57,5,0
1019,1019,58,5,0
1020,1020,59,5,0
1021,1021,60,5,0
1022,1022,61,5,0
1023,1023,62,5,0
1024,1024,63,5,0
1025,1025,64,5,0
1026,1026,65,5,0
1027,1027,66,5,0
1028,1028,67,5,0
1029,1029,68,5,0
1030,1030,69,5,0
1031,1031,70,5,0
1032,1032,71,5,0
1033,1033,72,5,0
1034,1034,73,5,0
1035,1035,74,5,0
1036,1036,75,5,0
1037,1037,76,5,0
1038,1038,77,5,0
1039,1039,78,5,0
1040,1040,79,5,0
1041,1041,80,5,0
1042,1042,81,5,0
1043,1043,82,5,0
1044,1044,83,5,0
1045,1045,84,5,0
1046,1046,85,5,0
1047,1047,86,5,0
1048,1048,87,5,0
1049,1049,88,5,0
1050,1050,89,5,0
1051,1051,90,5,0
1052,1052,91,5,0
1053,1053,92,5,0
1054,1054,93,5,0
1055,1055,94,5,0
1056,1056,95,5,0
1057,1057,96,5,0
1058,1058,97,5,0
1059,1059,98,5,0
1060,1060,99,5,0
1061,1061,100,5,0
1062,1062,101,5,0
1063,1063,102,5,0
1064,1064,103,5,0
1065,1065,104,5,0
1066,1066,105,5,0
1067,1067,106,5,0
1068,1068,107,5,0
1069,1069,108,5,0
1070,1070,109,5,0
1071,1071,110,5,0
1072,1072,111,5,0
1073,1073,112,5,0
1074,1074,113,5,0
1075,1075,114,5,0
1076,1076,115,5,0
1077,1077,116,5,0
1078,1078,117,5,0
1079,1079,118,5,0
1080,1080,119,5,0
1081,1081,120,5,0
1082,1082,121,5,0
1083,1083,122,5,0
1084,1084,123,5,0
1085,1085,124,5,0
1086,1086,125,5,0
1087,1087,126,5,0
1088,1088,127,5,0
1089,1089,128,5,0
1090,1090,129,5,0
1091,1091,130,5,0
1092,1092,131,5,0
1093,1093,132,5,0
1094,1094,133,5,0
1095,1095,134,5,0
1096,1096,135,5,0
1097,1097,136,5,0
1098,1098,137,5,0
1099,1099,138,5,0
1100,1100,139,5,0
1101,1101,140,5,0
1102,1102,141,5,0
1103,1103,142,5,0
1104,1104,143,5,0
1105,1105,144,5,0
1106,1106,145,5,0
1107,1107,146,5,0
1108,1108,147,5,0
1109,1109,148,5,0
1110,1110,149,5,0
1111,1111,150,5,0
1112,1112,151,5,0
1113,1113,152,5,0
1114,1114,153,5,0
1115,1115,154,5,0
1116,1116,155,5,0
1117,1117,156,5,0
1118,1118,157,5,0
1119,1119,158,5,0
1120,1120,159,5,0
1121,1121,160,5,0
1122,1122,161,5,0
1123,1123,162,5,0
1124,1124,163,5,0
1125,1125,164,5,0
1126,1126,165,5,0
1127,1127,166,5,0
1128,1128,167,5,0
1129,1129,168,5,0
1130,1130,169,5,0
1131,1131,170,5,0
1132,1132,171,5,0
1133,1133,172,5,0
1134,1134,173,5,0
1135,1135,174,5,0
1136,1136,175,5,0
1137,1137,176,5,0
1138,1138,177,5,0
1139,1139,178,5,0
1140,1140,179,5,0
1141,1141,180,5,0
1142,1142,181,5,0
1143,1143,182,5,0
1144,1144,183,5,0
1145,1145,184,5,0
1146,1146,185,5,0
1147,1147,186,5,0
1148,1148,187,5,0
1149,1149,188,5,0
1150,1150,189,5,0
1151,1151,190,5,0
1152,1152,191,5,0
1153,1153,0,6,0
1154,1154,1,6,0
1155,1155,2,6,0
1156,1156,3,6,0
1157,1157,4,6,0
1158,1158,5,6,0
1159,1159,6,6,0
1160,1160,7,6,0
1161,1161,8,6,0
1162,1162,9,6,0
1163,1163,10,6,0
1164,1164,11,6,0
1165,1165,12,6,0
1166,1166,13,6,0
1167,1167,14,6,0
1168,1168,15,6,0
1169,1169,16,6,0
1170,1170,17,6,0
1171,1171,18,6,0
1172,1172,19,6,0
1173,1173,20,6,0
1174,1174,21,6,0
1175,1175,22,6,0
1176,1176,23,6,0
1177,1177,24,6,0
1178,1178,25,6,0
1179,1179,26,6,0
1180,1180,27,6,0
1181,1181,28,6,0
1182,1182,29,6,0
1183,1183,30,6,0
1184,1184,31,6,0
1185,1185,32,6,0
1186,1186,33,6,0
1187,1187,34,6,0
1188,1188,35,6,0
1189,1189,36,6,0
1190,1190,37,6,0
1191,1191,38,6,0
1192,1192,39,6,0
1193,1193,40,6,0
1194,1194,41,6,0
1195,1195,42,6,0
1196,1196,43,6,0
1197,1197,44,6,0
1198,1198,45,6,0
1199,1199,46,6,0
1200,1200,47,6,0
1201,1201,48,6,0
1202,1202,49,6,0
1203,1203,50,6,0
1204,1204,51,6,0
1205,1205,52,6,0
1206,1206,53,6,0
1207,1207,54,6,0
1208,1208,55,6,0
1209,1209,56,6,0
1210,1210,57,6,0
1211,1211,58,6,0
1212,1212,59,6,0
1213,1213,60,6,0
1214,1214,61,6,0
1215,1215,62,6,0
1216,1216,63,6,0
1217,1217,64,6,0
1218,1218,65,6,0
1219,1219,66,6,0
1220,1220,67,6,0
1221,1221,68,6,0
1222,1222,69,6,0
1223,1223,70,6,0
1224,1224,71,6,0
1225,1225,72,6,0
1226,1226,73,6,0
1227,1227,74,6,0
1228,1228,75,6,0
1229,1229,76,6,0
1230,1230,77,6,0
1231,1231,78,6,0
1232,1232,79,6,0
1233,1233,80,6,0
1234,1234,81,6,0
1235,1235,82,6,0
1236,1236,83,6,0
1237,1237,84,6,0
1238,1238,85,6,0
1239,1239,86,6,0
1240,1240,87,6,0
1241,1241,88,6,0
1242,1242,89,6,0
1243,1243,90,6,0
1244,1244,91,6,0
1245,1245,92,6,0
1246,1246,93,6,0
1247,1247,94,6,0
1248,1248,95,6,0
1249,1249,96,6,0
1250,1250,97,6,0
1251,1251,98,6,0
1252,1252,99,6,0
1253,1253,100,6,0
1254,1254,101,6,0
1255,1255,102,6,0
1256,1256,103,6,0
1257,1257,104,6,0
1258,1258,105,6,0
1259,1259,106,6,0
1260,1260,107,6,0
1261,1261,108,6,0
1262,1262,109,6,0
1263,1263,110,6,0
1264,1264,111,6,0
1265,1265,112,6,0
1266,1266,113,6,0
1267,1267,114,6,0
1268,1268,115,6,0
1269,1269,116,6,0
1270,1270,117,6,0
1271,1271,118,6,0
1272,1272,119,6,0
1273,1273,120,6,0
1274,1274,121,6,0
1275,1275,122,6,0
1276,1276,123,6,0
1277,1277,124,6,0
1278,1278,125,6,0
1279,1279,126,6,0
1280,1280,127,6,0
1281,1281,128,6,0
1282,1282,129,6,0
1283,1283,130,6,0
1284,1284,131,6,0
1285,1285,132,6,0
1286,1286,133,6,0
1287,1287,134,6,0
1288,1288,135,6,0
1289,1289,136,6,0
1290,1290,137,6,0
1291,1291,138,6,0
1292,1292,139,6,0
1293,1293,140,6,0
1294,1294,141,6,0
1295,1295,142,6,0
1296,1296,143,6,0
1297,1297,144,6,0
1298,1298,145,6,0
1299,1299,146,6,0
1300,1300,147,6,0
1301,1301,148,6,0
1302,1302,149,6,0
1303,1303,150,6,0
1304,1304,151,6,0
1305,1305,152,6,0
1306,1306,153,6,0
1307,1307,154,6,0
1308,1308,155,6,0
1309,1309,156,6,0
1310,1310,157,6,0
1311,1311,158,6,0
1312,1312,159,6,0
1313,1313,160,6,0
1314,1314,161,6,0
1315,1315,162,6,0
1316,1316,163,6,0
1317,1317,164,6,0
1318,1318,165,6,0
1319,1319,166,6,0
1320,1320,167,6,0
1321,1321,168,6,0
1322,1322,169,6,0
1323,1323,170,6,0
1324,1324,171,6,0
1325,1325,172,6,0
1326,1326,173,6,0
1327,1327,174,6,0
1328,1328,175,6,0
1329,1329,176,6,0
1330,1330,177,6,0
1331,1331,178,6,0
