CRASH_RECORD_ID,INJURIES_FATAL,LOCATION,LATITUDE,LONGITUDE
41ab449d5e1aa8ab737fad9ea5710c394642977ef24cfd01ef1735385b4aeaa6fb069dc7c876884fea0a6660fa00529d00cf6f6da7bafa29f34f56da49a968d9,0.0,POINT (-87.644915824017 41.943751690028),41.94375169,-87.644915824
443798313be66e49019e507f3004a5969c28f9a5041221fb401690aa3b7b9b7fe0df8f881c1e231e740570ceee7df43d6f5356b94dcbf64ec899e42e33f7800a,0.0,POINT (-87.661614359046 42.000538814032),42.000538814,-87.661614359
4270756e7bf1942e2f5c321ec86b618a89a319e04cb35b3b4b5a7804d919e94299ec4f53d1109906cb323eed4075dd5b4c8c13a20458d2c8e74fdd9c38c0a920,0.0,POINT (-87.756048735038 41.953203300975),41.953203301,-87.756048735
454aa6c9578cae077c4330acb2db6f1883d01d6c23d23e9d1ac6928972f76266c98371bbe7dc82d7d7258f3c7fab8d601f0258c71e2fdce16aab47d4e91b8fb2,0.0,POINT (-87.647975872994 41.905163649974),41.90516365,-87.647975873
45d1875795af1a3be1b6193d181c875faaed295afadd7ce7cabe2a3a8e6c5c05d2bfc98684723f139e1ed68e78620afa3cc9a955786c6ec30e12487ca6b6021b,0.0,POINT (-87.647390681951 41.884516857046),41.884516857,-87.647390682
478f1b6e5df5d1d2010f8162338749ed4c0dd538854393cb662c1bf42537522d2f3047927fde1826dc9192bc4daf17c79559ce7adc70b84445fc423e51dda8ed,0.0,POINT (-87.65881230701 41.857801740993),41.857801741,-87.658812307
4bdb755d1d1e047c8ae87ca41a121cc6236e747b486eb9a88f134584008c3fef045aa1fde2e23e6769f66dc71291ccd1bf57754b782d3551dab40a92975dc67d,0.0,POINT (-87.64788566901 41.885767285022),41.885767285,-87.647885669
50009e2e98f365202a9d5aecb609c751ef66ea85f07d22f9cfcfb0810bae6bc3a061c59bbfc2bbb86aa0911c642c8a89cd92e6b57bbeb4f0b7de8d5069260fc3,0.0,POINT (-87.693290369008 41.954105716988),41.954105717,-87.693290369
527f8e117c4e8346ce16c833ce78df771c76dc3864a06b450c3f66ca1d6a4da60f335f89f9ff016ea99adad3a8509c5361adf136ec5482f7bdb64ad51645b851,0.0,POINT (-87.647680593026 41.891293712961),41.891293713,-87.647680593
503932f1d4da11c4e800bda07f7a083e11e972d80564524baa4630381bb0d2126dbf6a344d80e9afd5c36ce6174851a004932e895e0bf6ca0d710aaa34edb817,0.0,POINT (-87.613549340977 41.769361737994),41.769361738,-87.613549341
5529821b5dfb2a3785269bae7281d3302997768963872db07d14b05bf285bd38507fba71244855284ca1157cd920c2e5e8f33dff66573840113a4eb0a9491df5,0.0,POINT (-87.698018017013 41.940888055988),41.940888056,-87.698018017
5307eab221c6a4f6e7d0fa32be3ac7fa00bbf0eb26b595d36716dbeb9304edf998b1001edea9e6677e8f7dbd2c8ccdeeb6ae13a6ca912dfa465b3208f744e94a,0.0,POINT (-87.656538452983 41.938162553961),41.938162554,-87.656538453
59530ab209dd16fd1daaa3d28b191bdebb8380020f29a8c989e6aef3d52b0b5be9c76f53fef8921697247daa1fc506dc1e8785a90f449e236be338a5966446d2,0.0,POINT (-87.64349108603 41.908009405972),41.908009406,-87.643491086
592cf2f3110bae0311460f5b3ba9f1352057a16f6659a40d4e652a918d65f76804168755109337f0239fe70b88824cef31c9bd16c2ee6aa3fe30fbf621e9ef04,0.0,POINT (-87.659591855013 41.933341652029),41.933341652,-87.659591855
5b0bc731f3c818d3620bd91de12337bdca10f2b556741d954f7c8025bc00daca45c7fcd756a9b59989f408bdf069a893989bfe3340b9d12a6808e52c10173aa8,0.0,POINT (-87.689092634969 41.97600183997),41.97600184,-87.689092635
5fd4880d18a262c8d9f521b3b8f2a29d280cdcbcfcf932458fb8ed0ea428ce2f9e3eef4ac02f94667ee77480b99ace64577d684f8978b29c8117c53f7443bf65,0.0,POINT (-87.683469891004 41.946909113959),41.946909114,-87.683469891
607351f5c209a2efe8c02fcf099446558bc632e262aafaef238e7cef746bb59635104127e6bc5ef8d62387eddcec4a6ea931d649f817321582022c05adf00553,0.0,POINT (-87.658713719955 41.965493364999),41.965493365,-87.65871372
60441825bf315799b9dbe65d114211c2af2bbd1c471c201b32f671f98b2485b2d91262f770726a15637c6cc0bffe468f546c6109768a6c65ac1342bd424dce7a,0.0,POINT (-87.626122517003 41.873546074979),41.873546075,-87.626122517
620c7c31cf6008bf910225f885d9d7e5a1dbfe6375ca4058c1af3f990b931d77ba5956b95a50103c3d165a741dbed2009fcdc4c89565379eaaff15e20d70e767,0.0,POINT (-87.634538115047 41.91907803902),41.919078039,-87.634538115
64388022bd8c4fad9c6e97130e9d5fcc7026651c20457d92fe985121f8c61d65450707d6caffa456c24a6783f8d05425862dfa7dfb1d6f101681422aa962ac70,0.0,POINT (-87.768350021967 41.920404012953),41.920404013,-87.768350022
6d9f7314a87bcf1bfb2af9bf10207be92cad1db57c324a7096f36f85ccc4f101e08fbb06c90b5eca568530189c04eaa44065bdf62333c3baa9a9cc647ad993b4,0.0,POINT (-87.666189730021 41.916381427046),41.916381427,-87.66618973
6cb7a58bab36dd70e9bcba6f54c474aa0b940b8b7fe0be8809da1882658ec770f771c374600b48c4496769f2883fb64235cf89e2831f20094462c3dc2c6f5a30,0.0,POINT (-87.664291869972 41.832468285018),41.832468285,-87.66429187
6ee15d124aecec88df95339908ef11d15610194f7c3fe9dc30d77a5ebb0de78ba8f288aa2e9326beb8534cecc4203de89658a6f42abef77e68ee7c1569c516d1,0.0,POINT (-87.708386116011 41.970477857992),41.970477858,-87.708386116
6f38c2391b122be35dd8d109ad4936cc61f322f272ac2fb18f65eef8ef053e9a68335ff37bdd4acfbc32b8343c4f900ffd0d16ee71feb052f730146d000eb410,0.0,POINT (-87.706895043031 41.91000573099),41.910005731,-87.706895043
6f435b270a3e9b9691bd565ab590bfe9b2c366e4084680b573aa02e7f0dfb89e9b81039d5c3c78ab96db447f17e13fbf8cad8b8545af71a7590be582ebdf2438,0.0,POINT (-87.654093751961 41.918203737034),41.918203737,-87.654093752
6f7e21cda5bb022832e6441ae7ffd8f543f8719dd4996b3fdf9f23caf23f18244710bbd1669f757d2d74556e637244b1be5ac2f56b3276b83c71f4daee50e31b,0.0,POINT (-87.643286359995 41.903825233976),41.903825234,-87.64328636
730ec4537c76dc8ebc78857f66505dbc27ca572cd32bb53d9e270be3c5089ca8ad257ffca5b82edd4e69611844f2fa0f91710aaa2a2b7f915c7f664d873de3b2,0.0,POINT (-87.650422728959 41.969261066974),41.969261067,-87.650422729
746d547737d7d27d77936c7f87bd67b4b4a4f0ca10e7d41b8dab03bffb8448d4022b1b0953cc7863ca9d8b5c4e6303d1e3bce8f6f2b1595a283dab34ffa5d924,0.0,POINT (-87.677528793952 41.919298412971),41.919298413,-87.677528794
74cef6c6cd509c01b3027f2bbe2af2754acbc7e3916b3b8e62b85ced6e2cd25d9cd5f2352824bf6ee788bee2afa6d3d991423b92953761b7c9708842bbc45243,0.0,POINT (-87.635470509974 41.883314691963),41.883314692,-87.63547051
799a9caafc9f92c2ca6d91ebce4209982d82c6d893a6fe0aa38882aff8521fe779fc3a72c94fe546acb389e1b5bf56599160977a37df877731fc5d4d25d57a7a,0.0,POINT (-87.664373502979 41.779724331023),41.779724331,-87.664373503
79e5a5a0ef7515cff11d0bfbc974b536a7abf6c583f916b80a5d16326bc007a001b9cb2870bbdcb18502712a2d2fab48678b82046e953dc02028d0181f267fa9,0.0,POINT (-87.689092634969 41.97600183997),41.97600184,-87.689092635
7f9616132bfe5896428958a43cf608c79f5f0b15aa7cff8e52bd56b325e0216fbb2b672594ecc58b3e602e9a38e71223cd0bfa6c72fde7468d28f3c8c294bb05,0.0,POINT (-87.723699546998 41.895499510995),41.895499511,-87.723699547
8234a58306262bb760748f2b5504b4a3b9563303a13bcf7a8ece8d735c5706f291cbc0451643d60d92ee4f01d5d95d4a10a99453ced07321dd76625d3a11e23e,0.0,POINT (-87.616084798046 41.807680212966),41.807680213,-87.616084798
837f417ba0961fc1e377499336bda9f6cffda842e1be1c4ab9112727e465116c0d28ce335b75b4bf2a10c6d898c35db419bf727067b57fb381324883dfd37228,0.0,POINT (-87.818229931998 41.948361484982),41.948361485,-87.818229932
8682ed77c07ec76c53c78b199f62d650630086847e40c35f147fa248a260e332831b82021d896b9d1a63800aaf9e7eb143592ceaeff72e6ad69c56b7ced34db7,0.0,POINT (-87.648145784969 41.91165375204),41.911653752,-87.648145785
86506445d6d9cb9cbe0aa02efc937402a08091bbbaa52dfddf473a9a47e804bebdd9657f58ad1ae54351c7fd11d30e3aa8ee0a71ebf03cd7e22d52e801eb0ce8,0.0,POINT (-87.663234201004 41.921729806985),41.921729807,-87.663234201
8e77c270a29661f6562665fc71ab5361a9bb8c28cab42c3e37e354ebfcc7dee28ff32ed3cf180d4a31638ca3a9ebbe04bab93a09451aaccd6b73859a09645359,0.0,POINT (-87.627879861961 41.890540649971),41.89054065,-87.627879862
8d747f7182be1b78e9f15e2e2144ad1d77280f6b649d1dc037c406abc62914c2c8ce1238a729d7f64bcaa7a35e35fc63656d6869fc9ca2eea067562b6bb37e15,0.0,POINT (-87.64717037502 41.947445790953),41.947445791,-87.647170375
8d316655df0ce6981ae8a27f03a26b8d23a19f4b82eeb198ec9fbad9dc006f10f22ee0e82198de6ea54712c1d44d623162233ea66f5f284d2e90dca62275c515,0.0,POINT (-87.673270312024 41.946506755973),41.946506756,-87.673270312
9110e2cb7b565b4ae177335f509db265e688ea0186339c4eb803d363a9e0fdedd61ca2d0f5baf5c91752daaeb72114d3528fccc7c74abeb5e5d5eac5c529e5b2,0.0,POINT (-87.678887838023 41.953723263042),41.953723263,-87.678887838
91798534b3adebeee94951a285b3d27ee93dc33763a597e9ea6a13c406f1e092b56a4e5b1e68c60eeb43c4d352798b5afdaf0dacddd2ce9a2f93db680136b60b,0.0,POINT (-87.644605003003 41.941883022027),41.941883022,-87.644605003
90bc2c1ba80fcc402d4e94b9b57f6bc6c48d54ae7bdfa539115cccf9c9b8da20ebca3e111101050a98c437a08a29461688b38226b1c477b9df124a9bf1970f2f,0.0,POINT (-87.629704560956 41.905697826047),41.905697826,-87.629704561
8f34626d57eaf04a7e36cf293a19413ab73fd6d29ad9704de4597351ca242fe8c4a7002b49d3c3d3acba60b6fe5f29caa026c228504cdd9df78f0598b29dbe96,0.0,POINT (-87.680658958981 41.853825082955),41.853825083,-87.680658959
8fa8a74fedc5fd7f052a2b427ef7bef878bf165b249b49f707a7d3d2dd5eda3b1c98fe0a0cebb01a8b595439ffdbacb6d3cffbecb1ced5425ec62dcb8338df16,0.0,POINT (-87.715869272011 41.698550478966),41.698550479,-87.715869272
960536ce2853fdd8c904e8ed3ae0ba186535e0049a999b2dbc57cf179653c3d795dc77add49b8f24b1e75d5ce4b4ea92278278d360e769bca2c93b0f5dce6ba2,0.0,POINT (-87.64729585103 41.891134744023),41.891134744,-87.647295851
951d3db64b0ee525f4f8f970873ee836cc0e4714739be5b69b3031817f52d95d173ea9ec46ff1ad6a2894b3a8e5110d207c4929fe0161c094d20f79bb3077868,0.0,POINT (-87.643286359995 41.903825233976),41.903825234,-87.64328636
99111da65e50167549024e98b33ad154319096a21f6a605e3536c8b62e533d4dfc89b9e874e17b9e04b34a19f420bac4733004e7d184c9732ff08b88412c7449,0.0,POINT (-87.731527894011 41.741916078034),41.741916078,-87.731527894
9f80ca71860c974b65da1942c10ffbc498c29f565a5c62ed3bd349ba5952f39ccf3bec37079f92a499a3b78c079cec4687ff480764a14f967e9c61c0d3430c55,0.0,POINT (-87.63536999702 41.745792169991),41.74579217,-87.635369997
a00849b63299c4d36c0a884694e514a65f8de71bd08f64f4b73ee479e4dd639a032d1eef0a0f338e19ac625576cae31253ea3d76ff4000d9478a0edd85350ad4,0.0,POINT (-87.642228467961 41.682973473961),41.682973474,-87.642228468
a3694ab6048715c7d716d0a280f69950b2fccd023c4e044fc35f655537f2ce37782809094228a81b60006596c2856f99da0e3d956dbce40e46edf85f889cb265,0.0,POINT (-87.657424239974 41.746710362028),41.746710362,-87.65742424
a35697ff87eed4624aee7e4a3aa8be01ea167495856439c86d6ce6014fdfc10106539a8044b6d896ca8127c4e19b4e861e1453b012d509e5936cb0521f6a2f11,0.0,POINT (-87.667662387022 41.969038442049),41.969038442,-87.667662387
a4b0d5c10568fd2428599edbbe8cf0fa81674d59e2672e9627d5d2e2af3b3e3824c0c990aae6b8a69c27c795c414e4dc745cea93d9df5cbb5d2aa2526eea39ca,0.0,POINT (-87.678604449027 41.954068242042),41.954068242,-87.678604449
a826d657f120ad2c0f33da49a16136480d86fe2b0ada07076769909e89419c018404ac5bfe1f60ce25c2ff1369bfdea88df959d125a3ef0bf355c3fd2d7d12a2,0.0,POINT (-87.753842497041 41.924541105993),41.924541106,-87.753842497
a665b30fc44e5e0e56c5ee49abc1d15789918501fb1d2e11b46a5cb6c47e6861af08f2db7c38ac08ca30b36defe21f17aa59b0255165078b3529aac10c7e3520,0.0,POINT (-87.675583227048 41.794013735991),41.794013736,-87.675583227
a5a86d87067808aee305a01b8e7684a89c68cbb09b258ca8758dfcd2887450b0ba83abba32fec3a0e65714caaac12758bb12aa2df76c3ca8859a31051087dec0,0.0,POINT (-87.797524892976 41.914546068021),41.914546068,-87.797524893
aae0cd39efeb873e62e2e8a648c24edea7a01cec402ba62a3ef63ac35d46012ceeb9f92ee672971506c2ba9171034e488a02db0cbd1a67e9e7e279116b1c5e6d,0.0,POINT (-87.618901964965 41.884232781004),41.884232781,-87.618901965
ac30a6cc8aae0ca65fd3d7ca1afeea07e38f13df45df8f5c7d59365231fa0c006393efdd42b959c5b3c81e846f71e77a348f1c914b4bdb4fd0d52c735fff41fb,0.0,POINT (-87.686157599021 41.866501191036),41.866501191,-87.686157599
ac9d278d71b92c9648ccb2ab58b203b6d1141bfd952e56f3911b79c1ffe2805177130768bcda210c20d65841e57e1bc22e8795ffd5f5bd67c649b87c52bb7df2,0.0,POINT (-87.622600563979 41.794189876043),41.794189876,-87.622600564
af91707a6a24970316bbd8919116a5fc2b501104ef077e9c4f51df20440e36d0fdb9e6bd348581eeb40e9514c58b638a8a4d2669c5be71e4ba14aaaa51f41dff,0.0,POINT (-87.649162688958 41.941302751995),41.941302752,-87.649162689
b116122bfb0e46d08ac911b67d533d6fb892bca6e5d9aa0f225f1ddb1d39ebe61661bd22a732b08490d4155cfcf7009db81132d7b15e551ae00b460e8dfacaf5,0.0,POINT (-87.781247113038 41.781254039043),41.781254039,-87.781247113
b670ac523156b61cd894d503b8b0848e33d01f6b48dee2a171b431d5108aecc94eabdcea57c60ec1fc558a4b8fc92f51148dc8ddf55d0e037aae8533e5c493f1,0.0,POINT (-87.647865591007 41.918075676022),41.918075676,-87.647865591
b4305c1d3181a9dc5913d4f5c00d5264faac75fcb3a127d4ca98542085bf94d7123105f0bcdb8ff26e74028604b6dff1c54268793848cb0d1d632d8e5002b9e6,0.0,POINT (-87.687248767006 41.917103631009),41.917103631,-87.687248767
b7373cda4d51954e02008b73993f69d6c108af6f5af17a94087c8eaab5527f2ca818990aab6b20d0233432ffad33db373089836770a15f53a157e35c5dc68aac,0.0,POINT (-87.786368212009 41.945552922959),41.945552923,-87.786368212
b944b7cc48db7e5d29f61af0b2daf424a95796dfbf95cd9474049572ccb96544d49f50ec9391a802d25d0fd4ce7d674baf6f69480d04ecd086a4ed656984b05c,0.0,POINT (-87.674027475988 41.947114621969),41.947114622,-87.674027476
b84fe95e894920bc2d3a21b67e4cbbfb227a1d5922c3af0b868387499ab76a515486fcfbdb901c75a025a9aa97d656c8d71451a966b43607b785b95a2b9ec244,0.0,POINT (-87.636934197044 41.758148819019),41.758148819,-87.636934197
bcdcb12dc087d9011f3a2cd5afd421084e691527e424144af84d02a7d6693d4f9838fea55243bd8deb5300359bbca31263b4ca025444e23ed17f3b16e6beb6cd,0.0,POINT (-87.752866223957 41.916760313025),41.916760313,-87.752866224
bc78e2cdd95f097427d167f3eb2f1a9d1808912d7c7ebb92246ff30d29668f4b696022d14cbda5475b8c4ce58443e8e0312beba244ef967b6ed41597051a3f1f,0.0,POINT (-87.639754179988 41.884552309006),41.884552309,-87.63975418
c125ab478f7a272b488870774ecb86421f654d4adb2d69ad48f7fd08c948a7110c8d21005178af061b8e79eead043b13e7ac6e9f10f0966770c3d13379011b59,0.0,POINT (-87.666189730021 41.916381427046),41.916381427,-87.66618973
c28700b165a6a20428989373ea3725b0b8c0e7b50b3bc73e70a14202415604b6f7a4458f6a78c41c378dcecd07b49666e7a7be9f7e37a0e610a9380cce4de103,0.0,POINT (-87.659970178971 41.974645683985),41.974645684,-87.659970179
ca66283d8d908c0d3e20bd1f763cfdd367d75ce9ec635dedc8bf7625ff94165780f107b63ebb8e35945bd2f10aa2373a5f889ac943b3e45a9d932f825fd1e49a,0.0,POINT (-87.648748983048 41.923739288036),41.923739288,-87.648748983
ca7181df60b93d609811cb609482f1580fe8b6a43ef2dd2ee882a675ed8c87eeaec900788993fdafe1313a3010f5d5c6b11bdf31b18f0e2ca271e3219d47549c,0.0,POINT (-87.767097025983 41.960532228999),41.960532229,-87.767097026
cae348eddfb3d8dbd1a269482a9daf265e4dbb9600b720693ad54f9cbc8fe50d84b27abdaab8e36745628f92cde1a4ab2d69d7859c314a1fd0a869a0101219ed,0.0,POINT (-87.712125033035 41.844528410043),41.84452841,-87.712125033
d605e1e20306aa28fa6941f9cfab1e752ce639d64277f5f7d4a422cbe780db491166a54d3b512cbf582ee40c2ec2fa202bac30b7e62b0f914d55d4a28ba30a25,0.0,POINT (-87.650417351974 41.896455279964),41.89645528,-87.650417352
d6c4461fe70cdf154c9e064b3b47f3c8ad14fdfb270f0a310e8f9569029bc0dee49955fd62fbc544f289519cf40c3fe6fe0191e85ae5128ba951f04ee273e982,0.0,POINT (-87.647680593026 41.891293712961),41.891293713,-87.647680593
de6454c90348d03a91879b3c468dc140c4fa502fa8d066b9b49182ef8d498eae5da730e4bce78fe75d64a846bb8aab8dd3f40eb824d91974ec0573103e0ed0af,0.0,POINT (-87.628089878005 41.758290247983),41.758290248,-87.628089878
dfff993ccc26f9b4b2dabb9426cf6ba07d185342e57b10c0ae1d70a66c4133ed4337d806711785cf942f521adf7f0b4a9737be40ac8caf070bd0dab6e25a05c1,0.0,POINT (-87.549062080977 41.744801389001),41.744801389,-87.549062081
e18d215f107e971b886ec9f23ca91a477b1d79f2fe9d2c9ed98b98d00febd34d91dbc2470723bf7e2712f7c4f11a0ce0bdeb922011a2350266a56591151bff28,0.0,POINT (-87.634819768008 41.851044205018),41.851044205,-87.634819768
e1c2de47f25d604c3a44ccf1717c51fba8b8c24c09e8854e87a49b3390513a2c282e08a4540525d9684e07a3dcf97bc4bad2c3c84791dd44bd53e23565d3274f,0.0,POINT (-87.633704184958 41.874590031007),41.874590031,-87.633704185
e8b7942a101ab35bdb2fcd167780ac787622310ee316df778a1e8b8fe0d140a0b9c692b822ab02114b4cc0b685e15cf4ee6e49fb36c41981ebd89acd1c279a6b,0.0,POINT (-87.627828520965 41.884600961961),41.884600962,-87.627828521
f0aa521e26c223f05e116163c356c46af681ddb8ffaeebba3f9efbc3b14f33b20bda06147c2dfc68411260bc06d505b6fdf887b359123a4ae4f8f16be2e56c6e,0.0,POINT (-87.699931619044 41.931970469953),41.93197047,-87.699931619
f5f7e1e76b24b0686b6a8bbd4b5bf33b87052d79c1408f21aa9974a4a7eb69b7a5487064f49f34bd269ea57a396aaa330dd13b85d26f915f64ea50e1c3a16d91,0.0,POINT (-87.62182693101 41.82736324801),41.827363248,-87.621826931
